spatial id,temporal id,Target (normal),Normal target,_Daily_Cases t-3,_Daily_Cases t-2,_Daily_Cases t-1,_Daily_Cases t,Daily_Deaths t-3,Daily_Deaths t-2,Daily_Deaths t-1,Daily_Deaths t,retail_and_recreation_percent_change_from_baseline t-3,retail_and_recreation_percent_change_from_baseline t-2,retail_and_recreation_percent_change_from_baseline t-1,retail_and_recreation_percent_change_from_baseline t,grocery_and_pharmacy_percent_change_from_baseline t-3,grocery_and_pharmacy_percent_change_from_baseline t-2,grocery_and_pharmacy_percent_change_from_baseline t-1,grocery_and_pharmacy_percent_change_from_baseline t,parks_percent_change_from_baseline t-3,parks_percent_change_from_baseline t-2,parks_percent_change_from_baseline t-1,parks_percent_change_from_baseline t,transit_stations_percent_change_from_baseline t-3,transit_stations_percent_change_from_baseline t-2,transit_stations_percent_change_from_baseline t-1,transit_stations_percent_change_from_baseline t,residential_percent_change_from_baseline_ t-3,residential_percent_change_from_baseline_ t-2,residential_percent_change_from_baseline_ t-1,residential_percent_change_from_baseline_ t
1,2020-02-19,0.0,0.0,0,1,0,0,0,0,0,0,13.0,-12.0,-1.0,1.0,8.0,-15.0,4.0,1.0,41.0,63.0,6.0,9.0,4.0,-28.0,-1.0,0.0,-2.0,11.0,1.0,0.0
1,2020-02-20,0.0,0.0,1,0,0,0,0,0,0,0,-12.0,-1.0,1.0,6.0,-15.0,4.0,1.0,4.0,63.0,6.0,9.0,14.0,-28.0,-1.0,0.0,-1.0,11.0,1.0,0.0,0.0
1,2020-02-21,0.0,0.0,0,0,0,1,0,0,0,0,-1.0,1.0,6.0,2.0,4.0,1.0,4.0,-1.0,6.0,9.0,14.0,10.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0
1,2020-02-22,0.0,0.0,0,0,1,0,0,0,0,0,1.0,6.0,2.0,8.0,1.0,4.0,-1.0,5.0,9.0,14.0,10.0,28.0,0.0,-1.0,-1.0,6.0,0.0,0.0,1.0,-1.0
1,2020-02-23,0.0,0.0,0,1,0,0,0,0,0,0,6.0,2.0,8.0,10.0,4.0,-1.0,5.0,6.0,14.0,10.0,28.0,36.0,-1.0,-1.0,6.0,5.0,0.0,1.0,-1.0,-1.0
1,2020-02-24,1.0,1.0,1,0,0,1,0,0,0,0,2.0,8.0,10.0,3.0,-1.0,5.0,6.0,2.0,10.0,28.0,36.0,19.0,-1.0,6.0,5.0,-1.0,1.0,-1.0,-1.0,0.0
1,2020-02-25,0.0,0.0,0,0,1,1,0,0,0,0,8.0,10.0,3.0,2.0,5.0,6.0,2.0,5.0,28.0,36.0,19.0,9.0,6.0,5.0,-1.0,0.0,-1.0,-1.0,0.0,0.0
1,2020-02-26,0.0,0.0,0,1,1,0,0,0,0,0,10.0,3.0,2.0,-2.0,6.0,2.0,5.0,2.0,36.0,19.0,9.0,1.0,5.0,-1.0,0.0,-2.0,-1.0,0.0,0.0,1.0
1,2020-02-27,0.0,0.0,1,1,0,2,0,0,0,0,3.0,2.0,-2.0,-8.0,2.0,5.0,2.0,-9.0,19.0,9.0,1.0,-6.0,-1.0,0.0,-2.0,-5.0,0.0,0.0,1.0,4.0
1,2020-02-28,0.0,0.0,1,0,2,1,0,0,0,0,2.0,-2.0,-8.0,-1.0,5.0,2.0,-9.0,1.0,9.0,1.0,-6.0,-5.0,0.0,-2.0,-5.0,1.0,0.0,1.0,4.0,1.0
1,2020-02-29,0.0,0.0,0,2,1,6,0,0,0,0,-2.0,-8.0,-1.0,7.0,2.0,-9.0,1.0,7.0,1.0,-6.0,-5.0,11.0,-2.0,-5.0,1.0,6.0,1.0,4.0,1.0,0.0
1,2020-03-01,0.0,0.0,2,1,6,4,0,0,0,0,-8.0,-1.0,7.0,10.0,-9.0,1.0,7.0,9.0,-6.0,-5.0,11.0,23.0,-5.0,1.0,6.0,6.0,4.0,1.0,0.0,-1.0
1,2020-03-02,3.0,3.0,1,6,4,3,0,0,0,0,-1.0,7.0,10.0,3.0,1.0,7.0,9.0,3.0,-5.0,11.0,23.0,1.0,1.0,6.0,6.0,-2.0,1.0,0.0,-1.0,1.0
1,2020-03-03,2.0,2.0,6,4,3,3,0,0,0,0,7.0,10.0,3.0,4.0,7.0,9.0,3.0,6.0,11.0,23.0,1.0,8.0,6.0,6.0,-2.0,-2.0,0.0,-1.0,1.0,0.0
1,2020-03-04,5.0,5.0,4,3,3,3,0,0,0,0,10.0,3.0,4.0,5.0,9.0,3.0,6.0,4.0,23.0,1.0,8.0,11.0,6.0,-2.0,-2.0,0.0,-1.0,1.0,0.0,1.0
1,2020-03-05,0.0,0.0,3,3,3,4,0,0,0,0,3.0,4.0,5.0,7.0,3.0,6.0,4.0,5.0,1.0,8.0,11.0,18.0,-2.0,-2.0,0.0,-1.0,1.0,0.0,1.0,1.0
1,2020-03-06,4.0,4.0,3,3,4,12,0,0,0,0,4.0,5.0,7.0,1.0,6.0,4.0,5.0,-1.0,8.0,11.0,18.0,6.0,-2.0,0.0,-1.0,-3.0,0.0,1.0,1.0,1.0
1,2020-03-07,4.0,4.0,3,4,12,5,0,0,0,0,5.0,7.0,1.0,6.0,4.0,5.0,-1.0,5.0,11.0,18.0,6.0,17.0,0.0,-1.0,-3.0,3.0,1.0,1.0,1.0,0.0
1,2020-03-08,3.0,3.0,4,12,5,10,0,0,0,0,7.0,1.0,6.0,9.0,5.0,-1.0,5.0,7.0,18.0,6.0,17.0,50.0,-1.0,-3.0,3.0,3.0,1.0,1.0,0.0,0.0
1,2020-03-09,7.0,7.0,12,5,10,13,0,0,0,1,1.0,6.0,9.0,4.0,-1.0,5.0,7.0,4.0,6.0,17.0,50.0,31.0,-3.0,3.0,3.0,-3.0,1.0,0.0,0.0,1.0
1,2020-03-10,4.0,4.0,5,10,13,2,0,0,1,0,6.0,9.0,4.0,-1.0,5.0,7.0,4.0,1.0,17.0,50.0,31.0,-2.0,3.0,3.0,-3.0,-6.0,0.0,0.0,1.0,1.0
1,2020-03-11,9.0,9.0,10,13,2,29,0,1,0,0,9.0,4.0,-1.0,3.0,7.0,4.0,1.0,7.0,50.0,31.0,-2.0,12.0,3.0,-3.0,-6.0,-3.0,0.0,1.0,1.0,1.0
1,2020-03-12,15.0,15.0,13,2,29,9,1,0,0,0,4.0,-1.0,3.0,7.0,4.0,1.0,7.0,27.0,31.0,-2.0,12.0,11.0,-3.0,-6.0,-3.0,-6.0,1.0,1.0,1.0,1.0
1,2020-03-13,9.0,9.0,2,29,9,76,0,0,0,0,-1.0,3.0,7.0,-5.0,1.0,7.0,27.0,35.0,-2.0,12.0,11.0,-16.0,-6.0,-3.0,-6.0,-17.0,1.0,1.0,1.0,5.0
1,2020-03-14,16.0,16.0,29,9,76,5,0,0,0,0,3.0,7.0,-5.0,-11.0,7.0,27.0,35.0,19.0,12.0,11.0,-16.0,-8.0,-3.0,-6.0,-17.0,-19.0,1.0,1.0,5.0,5.0
1,2020-03-15,14.0,14.0,9,76,5,54,0,0,0,0,7.0,-5.0,-11.0,-12.0,27.0,35.0,19.0,11.0,11.0,-16.0,-8.0,28.0,-6.0,-17.0,-19.0,-22.0,1.0,5.0,5.0,4.0
1,2020-03-16,29.0,29.0,76,5,54,163,0,0,0,3,-5.0,-11.0,-12.0,-12.0,35.0,19.0,11.0,23.0,-16.0,-8.0,28.0,15.0,-17.0,-19.0,-22.0,-37.0,5.0,5.0,4.0,10.0
1,2020-03-17,27.0,27.0,5,54,163,63,0,0,3,2,-11.0,-12.0,-12.0,-27.0,19.0,11.0,23.0,13.0,-8.0,28.0,15.0,7.0,-19.0,-22.0,-37.0,-45.0,5.0,4.0,10.0,14.0
1,2020-03-18,23.0,23.0,54,163,63,179,0,3,2,5,-12.0,-12.0,-27.0,-33.0,11.0,23.0,13.0,7.0,28.0,15.0,7.0,14.0,-22.0,-37.0,-45.0,-48.0,4.0,10.0,14.0,16.0
1,2020-03-19,49.0,49.0,163,63,179,143,3,2,5,0,-12.0,-27.0,-33.0,-36.0,23.0,13.0,7.0,4.0,15.0,7.0,14.0,18.0,-37.0,-45.0,-48.0,-52.0,10.0,14.0,16.0,17.0
1,2020-03-20,53.0,53.0,63,179,143,143,2,5,0,4,-27.0,-33.0,-36.0,-44.0,13.0,7.0,4.0,-5.0,7.0,14.0,18.0,-8.0,-45.0,-48.0,-52.0,-54.0,14.0,16.0,17.0,20.0
1,2020-03-21,83.0,83.0,179,143,143,334,5,0,4,4,-33.0,-36.0,-44.0,-49.0,7.0,4.0,-5.0,-12.0,14.0,18.0,-8.0,11.0,-48.0,-52.0,-54.0,-49.0,16.0,17.0,20.0,13.0
1,2020-03-22,75.0,75.0,143,143,334,192,0,4,4,3,-36.0,-44.0,-49.0,-51.0,4.0,-5.0,-12.0,-21.0,18.0,-8.0,11.0,4.0,-52.0,-54.0,-49.0,-54.0,17.0,20.0,13.0,11.0
1,2020-03-23,85.0,85.0,143,334,192,619,4,4,3,7,-44.0,-49.0,-51.0,-45.0,-5.0,-12.0,-21.0,-13.0,-8.0,11.0,4.0,-27.0,-54.0,-49.0,-54.0,-63.0,20.0,13.0,11.0,20.0
1,2020-03-24,61.0,61.0,334,192,619,702,4,3,7,4,-49.0,-51.0,-45.0,-49.0,-12.0,-21.0,-13.0,-15.0,11.0,4.0,-27.0,-10.0,-49.0,-54.0,-63.0,-64.0,13.0,11.0,20.0,22.0
1,2020-03-25,67.0,67.0,192,619,702,461,3,7,4,9,-51.0,-45.0,-49.0,-53.0,-21.0,-13.0,-15.0,-21.0,4.0,-27.0,-10.0,1.0,-54.0,-63.0,-64.0,-65.0,11.0,20.0,22.0,23.0
1,2020-03-26,123.0,123.0,619,702,461,791,7,4,9,15,-45.0,-49.0,-53.0,-54.0,-13.0,-15.0,-21.0,-21.0,-27.0,-10.0,1.0,-18.0,-63.0,-64.0,-65.0,-68.0,20.0,22.0,23.0,25.0
1,2020-03-27,96.0,96.0,702,461,791,640,4,9,15,9,-49.0,-53.0,-54.0,-55.0,-15.0,-21.0,-21.0,-21.0,-10.0,1.0,-18.0,-10.0,-64.0,-65.0,-68.0,-66.0,22.0,23.0,25.0,26.0
1,2020-03-28,119.0,119.0,461,791,640,894,9,15,9,16,-53.0,-54.0,-55.0,-59.0,-21.0,-21.0,-21.0,-27.0,1.0,-18.0,-10.0,-30.0,-65.0,-68.0,-66.0,-64.0,23.0,25.0,26.0,17.0
1,2020-03-29,109.0,109.0,791,640,894,704,15,9,16,14,-54.0,-55.0,-59.0,-59.0,-21.0,-21.0,-27.0,-35.0,-18.0,-10.0,-30.0,-16.0,-68.0,-66.0,-64.0,-66.0,25.0,26.0,17.0,14.0
1,2020-03-30,130.0,130.0,640,894,704,1118,9,16,14,29,-55.0,-59.0,-59.0,-54.0,-21.0,-27.0,-35.0,-27.0,-10.0,-30.0,-16.0,-32.0,-66.0,-64.0,-66.0,-70.0,26.0,17.0,14.0,23.0
1,2020-03-31,136.0,136.0,894,704,1118,1129,16,14,29,27,-59.0,-59.0,-54.0,-51.0,-27.0,-35.0,-27.0,-19.0,-30.0,-16.0,-32.0,-13.0,-64.0,-66.0,-70.0,-68.0,17.0,14.0,23.0,23.0
1,2020-04-01,154.0,154.0,704,1118,1129,1033,14,29,27,23,-59.0,-54.0,-51.0,-52.0,-35.0,-27.0,-19.0,-21.0,-16.0,-32.0,-13.0,-10.0,-66.0,-70.0,-68.0,-68.0,14.0,23.0,23.0,24.0
1,2020-04-02,203.0,203.0,1118,1129,1033,1724,29,27,23,49,-54.0,-51.0,-52.0,-53.0,-27.0,-19.0,-21.0,-23.0,-32.0,-13.0,-10.0,-16.0,-70.0,-68.0,-68.0,-70.0,23.0,23.0,24.0,25.0
1,2020-04-03,126.0,126.0,1129,1033,1724,1153,27,23,49,53,-51.0,-52.0,-53.0,-55.0,-19.0,-21.0,-23.0,-23.0,-13.0,-10.0,-16.0,-33.0,-68.0,-68.0,-70.0,-69.0,23.0,24.0,25.0,27.0
1,2020-04-04,143.0,143.0,1033,1724,1153,541,23,49,53,83,-52.0,-53.0,-55.0,-57.0,-21.0,-23.0,-23.0,-25.0,-10.0,-16.0,-33.0,-17.0,-68.0,-70.0,-69.0,-63.0,24.0,25.0,27.0,17.0
1,2020-04-05,158.0,158.0,1724,1153,541,2778,49,53,83,75,-53.0,-55.0,-57.0,-63.0,-23.0,-23.0,-25.0,-45.0,-16.0,-33.0,-17.0,-13.0,-70.0,-69.0,-63.0,-67.0,25.0,27.0,17.0,14.0
1,2020-04-06,146.0,146.0,1153,541,2778,807,53,83,75,85,-55.0,-57.0,-63.0,-51.0,-23.0,-25.0,-45.0,-21.0,-33.0,-17.0,-13.0,2.0,-69.0,-63.0,-67.0,-68.0,27.0,17.0,14.0,23.0
1,2020-04-07,193.0,193.0,541,2778,807,1309,83,75,85,61,-57.0,-63.0,-51.0,-52.0,-25.0,-45.0,-21.0,-18.0,-17.0,-13.0,2.0,-1.0,-63.0,-67.0,-68.0,-68.0,17.0,14.0,23.0,24.0
1,2020-04-08,195.0,195.0,2778,807,1309,1269,75,85,61,67,-63.0,-51.0,-52.0,-51.0,-45.0,-21.0,-18.0,-17.0,-13.0,2.0,-1.0,-3.0,-67.0,-68.0,-68.0,-67.0,14.0,23.0,24.0,24.0
1,2020-04-09,171.0,171.0,807,1309,1269,1513,85,61,67,123,-51.0,-52.0,-51.0,-44.0,-21.0,-18.0,-17.0,-3.0,2.0,-1.0,-3.0,-15.0,-68.0,-68.0,-67.0,-68.0,23.0,24.0,24.0,24.0
1,2020-04-10,180.0,180.0,1309,1269,1513,1405,61,67,123,96,-52.0,-51.0,-44.0,-70.0,-18.0,-17.0,-3.0,-43.0,-1.0,-3.0,-15.0,-24.0,-68.0,-67.0,-68.0,-77.0,24.0,24.0,24.0,33.0
1,2020-04-11,187.0,187.0,1269,1513,1405,1257,67,123,96,119,-51.0,-44.0,-70.0,-54.0,-17.0,-3.0,-43.0,-15.0,-3.0,-15.0,-24.0,-22.0,-67.0,-68.0,-77.0,-63.0,24.0,24.0,33.0,17.0
1,2020-04-12,157.0,157.0,1513,1405,1257,983,123,96,119,109,-44.0,-70.0,-54.0,-74.0,-3.0,-43.0,-15.0,-62.0,-15.0,-24.0,-22.0,-4.0,-68.0,-77.0,-63.0,-67.0,24.0,33.0,17.0,14.0
1,2020-04-13,185.0,185.0,1405,1257,983,1381,96,119,109,130,-70.0,-54.0,-74.0,-55.0,-43.0,-15.0,-62.0,-29.0,-24.0,-22.0,-4.0,-25.0,-77.0,-63.0,-67.0,-74.0,33.0,17.0,14.0,26.0
1,2020-04-14,197.0,197.0,1257,983,1381,1355,119,109,130,136,-54.0,-74.0,-55.0,-50.0,-15.0,-62.0,-29.0,-16.0,-22.0,-4.0,-25.0,-11.0,-63.0,-67.0,-74.0,-68.0,17.0,14.0,26.0,24.0
1,2020-04-15,244.0,244.0,983,1381,1355,1174,109,130,136,154,-74.0,-55.0,-50.0,-50.0,-62.0,-29.0,-16.0,-19.0,-4.0,-25.0,-11.0,-14.0,-67.0,-74.0,-68.0,-68.0,14.0,26.0,24.0,24.0
1,2020-04-16,179.0,179.0,1381,1355,1174,2600,130,136,154,203,-55.0,-50.0,-50.0,-49.0,-29.0,-16.0,-19.0,-18.0,-25.0,-11.0,-14.0,-6.0,-74.0,-68.0,-68.0,-68.0,26.0,24.0,24.0,25.0
1,2020-04-17,202.0,202.0,1355,1174,2600,2005,136,154,203,126,-50.0,-50.0,-49.0,-53.0,-16.0,-19.0,-18.0,-22.0,-11.0,-14.0,-6.0,-22.0,-68.0,-68.0,-68.0,-67.0,24.0,24.0,25.0,27.0
1,2020-04-18,148.0,148.0,1174,2600,2005,1542,154,203,126,143,-50.0,-49.0,-53.0,-54.0,-19.0,-18.0,-22.0,-24.0,-14.0,-6.0,-22.0,-3.0,-68.0,-68.0,-67.0,-57.0,24.0,25.0,27.0,16.0
1,2020-04-19,140.0,140.0,2600,2005,1542,1277,203,126,143,158,-49.0,-53.0,-54.0,-60.0,-18.0,-22.0,-24.0,-43.0,-6.0,-22.0,-3.0,-13.0,-68.0,-67.0,-57.0,-64.0,25.0,27.0,16.0,14.0
1,2020-04-20,242.0,242.0,2005,1542,1277,2025,126,143,158,146,-53.0,-54.0,-60.0,-46.0,-22.0,-24.0,-43.0,-19.0,-22.0,-3.0,-13.0,15.0,-67.0,-57.0,-64.0,-65.0,27.0,16.0,14.0,22.0
1,2020-04-21,170.0,170.0,1542,1277,2025,1744,143,158,146,193,-54.0,-60.0,-46.0,-50.0,-24.0,-43.0,-19.0,-22.0,-3.0,-13.0,15.0,-17.0,-57.0,-64.0,-65.0,-68.0,16.0,14.0,22.0,23.0
1,2020-04-22,159.0,159.0,1277,2025,1744,2261,158,146,193,195,-60.0,-46.0,-50.0,-50.0,-43.0,-19.0,-22.0,-22.0,-13.0,15.0,-17.0,-22.0,-64.0,-65.0,-68.0,-67.0,14.0,22.0,23.0,24.0
1,2020-04-23,147.0,147.0,2025,1744,2261,1636,146,193,195,171,-46.0,-50.0,-50.0,-49.0,-19.0,-22.0,-22.0,-19.0,15.0,-17.0,-22.0,-1.0,-65.0,-68.0,-67.0,-66.0,22.0,23.0,24.0,24.0
1,2020-04-24,153.0,153.0,1744,2261,1636,1620,193,195,171,180,-50.0,-50.0,-49.0,-52.0,-22.0,-22.0,-19.0,-22.0,-17.0,-22.0,-1.0,-3.0,-68.0,-67.0,-66.0,-65.0,23.0,24.0,24.0,25.0
1,2020-04-25,164.0,164.0,2261,1636,1620,1452,195,171,180,187,-50.0,-49.0,-52.0,-51.0,-22.0,-19.0,-22.0,-21.0,-22.0,-1.0,-3.0,16.0,-67.0,-66.0,-65.0,-54.0,24.0,24.0,25.0,14.0
1,2020-04-26,118.0,118.0,1636,1620,1452,1662,171,180,187,157,-49.0,-52.0,-51.0,-57.0,-19.0,-22.0,-21.0,-39.0,-1.0,-3.0,16.0,-6.0,-66.0,-65.0,-54.0,-62.0,24.0,25.0,14.0,13.0
1,2020-04-27,134.0,134.0,1620,1452,1662,1583,180,187,157,185,-52.0,-51.0,-57.0,-45.0,-22.0,-21.0,-39.0,-17.0,-3.0,16.0,-6.0,14.0,-65.0,-54.0,-62.0,-64.0,25.0,14.0,13.0,21.0
1,2020-04-28,151.0,151.0,1452,1662,1583,1534,187,157,185,197,-51.0,-57.0,-45.0,-46.0,-21.0,-39.0,-17.0,-16.0,16.0,-6.0,14.0,14.0,-54.0,-62.0,-64.0,-64.0,14.0,13.0,21.0,16.0
1,2020-04-29,103.0,103.0,1662,1583,1534,1715,157,185,197,244,-57.0,-45.0,-46.0,-46.0,-39.0,-17.0,-16.0,-17.0,-6.0,14.0,14.0,6.0,-62.0,-64.0,-64.0,-64.0,13.0,21.0,16.0,22.0
1,2020-04-30,121.0,121.0,1583,1534,1715,1592,185,197,244,179,-45.0,-46.0,-46.0,-47.0,-17.0,-16.0,-17.0,-17.0,14.0,14.0,6.0,-4.0,-64.0,-64.0,-64.0,-65.0,21.0,16.0,22.0,23.0
1,2020-05-01,121.0,121.0,1534,1715,1592,1886,197,244,179,202,-46.0,-46.0,-47.0,-47.0,-16.0,-17.0,-17.0,-16.0,14.0,6.0,-4.0,10.0,-64.0,-64.0,-65.0,-61.0,16.0,22.0,23.0,23.0
1,2020-05-02,119.0,119.0,1715,1592,1886,1583,244,179,202,148,-46.0,-47.0,-47.0,-49.0,-17.0,-17.0,-16.0,-18.0,6.0,-4.0,10.0,15.0,-64.0,-65.0,-61.0,-52.0,22.0,23.0,23.0,14.0
1,2020-05-03,90.0,90.0,1592,1886,1583,2578,179,202,148,140,-47.0,-47.0,-49.0,-51.0,-17.0,-16.0,-18.0,-32.0,-4.0,10.0,15.0,47.0,-65.0,-61.0,-52.0,-54.0,23.0,23.0,14.0,11.0
1,2020-05-04,92.0,92.0,1886,1583,2578,1453,202,148,140,242,-47.0,-49.0,-51.0,-42.0,-16.0,-18.0,-32.0,-14.0,10.0,15.0,47.0,5.0,-61.0,-52.0,-54.0,-64.0,23.0,14.0,11.0,20.0
1,2020-05-05,75.0,75.0,1583,2578,1453,1258,148,140,242,170,-49.0,-51.0,-42.0,-42.0,-18.0,-32.0,-14.0,-10.0,15.0,47.0,5.0,32.0,-52.0,-54.0,-64.0,-62.0,14.0,11.0,20.0,20.0
1,2020-05-06,122.0,122.0,2578,1453,1258,1479,140,242,170,159,-51.0,-42.0,-42.0,-41.0,-32.0,-14.0,-10.0,-11.0,47.0,5.0,32.0,36.0,-54.0,-64.0,-62.0,-60.0,11.0,20.0,20.0,20.0
1,2020-05-07,96.0,96.0,1453,1258,1479,1507,242,170,159,147,-42.0,-42.0,-41.0,-42.0,-14.0,-10.0,-11.0,-11.0,5.0,32.0,36.0,32.0,-64.0,-62.0,-60.0,-62.0,20.0,20.0,20.0,21.0
1,2020-05-08,98.0,98.0,1258,1479,1507,1473,170,159,147,153,-42.0,-41.0,-42.0,-45.0,-10.0,-11.0,-11.0,-11.0,32.0,36.0,32.0,9.0,-62.0,-60.0,-62.0,-62.0,20.0,20.0,21.0,22.0
1,2020-05-09,94.0,94.0,1479,1507,1473,1244,159,147,153,164,-41.0,-42.0,-45.0,-44.0,-11.0,-11.0,-11.0,-6.0,36.0,32.0,9.0,0.0,-60.0,-62.0,-62.0,-55.0,20.0,21.0,22.0,13.0
1,2020-05-10,88.0,88.0,1507,1473,1244,1173,147,153,164,118,-42.0,-45.0,-44.0,-44.0,-11.0,-11.0,-6.0,-24.0,32.0,9.0,0.0,20.0,-62.0,-62.0,-55.0,-55.0,21.0,22.0,13.0,10.0
1,2020-05-11,94.0,94.0,1473,1244,1173,1173,153,164,118,134,-45.0,-44.0,-44.0,-41.0,-11.0,-6.0,-24.0,-14.0,9.0,0.0,20.0,19.0,-62.0,-55.0,-55.0,-62.0,22.0,13.0,10.0,19.0
1,2020-05-12,92.0,92.0,1244,1173,1173,1155,164,118,134,151,-44.0,-44.0,-41.0,-41.0,-6.0,-24.0,-14.0,-11.0,0.0,20.0,19.0,20.0,-55.0,-55.0,-62.0,-61.0,13.0,10.0,19.0,20.0
1,2020-05-13,94.0,94.0,1173,1173,1155,1149,118,134,151,103,-44.0,-41.0,-41.0,-38.0,-24.0,-14.0,-11.0,-9.0,20.0,19.0,20.0,46.0,-55.0,-62.0,-61.0,-58.0,10.0,19.0,20.0,19.0
1,2020-05-14,111.0,111.0,1173,1155,1149,1213,134,151,103,121,-41.0,-41.0,-38.0,-38.0,-14.0,-11.0,-9.0,-10.0,19.0,20.0,46.0,37.0,-62.0,-61.0,-58.0,-60.0,19.0,20.0,19.0,20.0
1,2020-05-15,80.0,80.0,1155,1149,1213,1178,151,103,121,121,-41.0,-38.0,-38.0,-41.0,-11.0,-9.0,-10.0,-10.0,20.0,46.0,37.0,24.0,-61.0,-58.0,-60.0,-59.0,20.0,19.0,20.0,21.0
